date,idx,code,shares,sharesChg,sharesChgRatio,nav,closePrice,changePct,turnoverRate,turnoverValue,turnoverVolume,disc,discountRatioCurve,avgDiscountRatioCurve,size,totalMV,totalAssets,stockRatio,bondRatio,ytdReturn,ytdMaxDrawdown,return1M,return3M,return6M,return1Y,return3Y,maxDrawdown1M,maxDrawdown3M,maxDrawdown6M,maxDrawdown1Y,maxDrawdown3Y,indexDailyChange,index1YReturn,holderAccount,institutionHolderRatio,individualHolderRatio,prlistTop20Ratio,isTPlus0
2026-06-27,中概互联,sz159605,4719486155,90000000,1.91,0.74,0.70,-2.64,6.64,220488527,3135667,-2.52,-2.52,-0.58,3501858727.01,3304000000,4188161060.43,86.87,0,-38.76,4.82,-19.91,-24.65,-38.76,-45.44,-45.44,4.33,4.82,4.82,4.82,7.06,0,0,0,0,0,97.22,✓
2026-06-27,标普生物科技,sz159502,1112323019,1000000,0.09,1.51,1.55,1.98,32.48,556773873,3613230,1.33,1.33,1.33,1678272971.07,1722000000,1886213997.49,13.65,0,-10.64,5.12,-6.67,-8.03,-10.64,-11.29,-32.34,1.33,2.89,5.12,5.87,5.87,0,0,29573,30.72,69.28,24.61,✓
2026-06-27,标普油气,sh513350,831746000,-4000000,-0.48,1.09,1.09,2.15,51.11,464696838,4250925,-1.20,-1.20,-1.20,907850759,907000000,1028588861.74,27.54,0,-35.66,28.75,-19.58,-34.28,-35.66,-35.66,-38.53,12.72,21.77,28.75,28.75,28.75,0,0,0,0,0,52.17,✓
2026-06-27,纳斯达克100,sh513300,5190671000,750000,0.01,2.48,2.65,-2.50,4.71,647373675,2445269,6.24,6.24,6.68,12857292067,13755000000.00,10534872125.27,45.71,0,-12.63,11.99,-9.91,-9.91,-12.63,-16.33,-26.89,11.99,11.99,11.99,11.99,11.99,-1.09,0,108058,19.15,80.85,65.10,✓
2026-06-27,标普500,sh513500,9931638600,0,0,2.37,2.48,-1.43,1.60,393775432,1586905,4.53,4.53,3.35,23580689527.98,24650000000,20958247094.45,35.54,0,-12.93,8.36,-5.45,-5.45,-12.93,-13.63,-24.93,7.50,7.50,8.36,8.83,10.66,-0.05,0,186489,56.26,43.74,46.46,✓
2026-06-27,日经225,sh513520,1054387200,500000,0.05,2.38,2.52,-2.74,24.43,645498494,2575365,10.42,10.42,10.42,2511761187.84,2659000000,1780773603.80,0,0,-15.97,10.42,-6.30,-6.65,-15.97,-15.97,-24.20,10.42,10.42,10.42,10.42,20.72,0,0,0,0,0,0,✓
2026-06-27,德国DAX,sz159561,1550499489,-14000000,-0.90,1.28,1.28,0.24,5.05,99897689.00,782648,-1.09,-1.09,-0.95,1986654995.26,1983000000.00,1883019803.08,61.84,0,-19.52,6.32,-5.46,-6.45,-19.52,-19.52,-35.67,1.43,6.16,6.32,6.32,51.41,-1.29,0,0,0,0,0,✓
2026-06-27,法国CAC40,sh513080,633416000,500000,0.08,1.74,1.75,0.23,4.72,51942586,298744,-0.16,-0.16,-0.16,1103474013.60,1107000000,998736495.85,54.17,0,-20.30,9.93,-4.36,-6.49,-20.30,-20.30,-20.30,2.81,8.63,9.93,9.93,17.18,0,0,0,0,0,0,✓
2026-06-27,东南亚科技,sh513730,889355000,0,0,1.15,1.13,-2.34,2.83,28397372,251602,-2.43,-2.43,-2.43,1025870992.50,1001000000,1039767397.68,0,0,-21.77,4.24,-9.57,-10.79,-21.77,-23.31,-31.97,3.89,4.24,4.24,4.98,7.72,0,0,0,0,0,0,✓
2026-06-27,沙特,sh520830,1192619000,-12500000,-1.05,0.91,0.89,-1.11,1.65,17594501,197057,-0.25,-0.25,-0.25,1079797242.60,1063000000.00,1317787249.67,0,0,-8.62,4.75,-2.09,-6.90,-8.62,-10.63,-31.93,1.19,2.04,4.75,4.75,25.71,0,0,0,0,0,99.47,✓
2026-06-27,政金债,sh511580,75710800,4414000,5.83,109.41,109.43,0.01,35.37,2930726981,267822,0.02,0.02,0.02,8283359635.32,8285000000.00,5388889015.40,0,63.13,-0.17,0.13,-0.07,-0.08,-0.17,-0.17,-0.63,0.03,0.03,0.13,0.13,0.50,0,0,0,0,0,95.79,✓
2026-06-27,自选-sz159992,sz159992,19928381217,201600000,1.01,0.78,0.75,-3.21,4.84,738275062,9646207,-0.50,-0.50,0.02,15492323558.10,15006000000,15268136446.32,45.87,0,-22.14,0.68,-7.82,-18.83,-22.14,-29.93,-34.11,0.55,0.68,0.68,0.68,1.35,0,0,0,0,0,72.48,✗
2026-06-27,自选-sz159307,sz159307,7142903552,55000000,0.77,0.96,0.95,-1.34,2.07,141474111,1477613,0.26,0.26,0.28,6884330443.42,6814000000,4855977012.35,20.47,0,-11.94,0.27,-9.78,-10.54,-11.94,-12.43,-15.15,0.26,0.26,0.27,0.48,0.56,0,0,0,0,0,34.35,✗
2026-06-27,自选-sh515450,sh515450,13725835000,24000000,0.17,1.33,1.32,-1.05,1.18,214729602,1621390,-0.02,-0.02,-0.02,18296538055,18118000000,16058597803.06,30.88,0,-9.96,0.70,-8.71,-8.71,-9.96,-9.96,-11.14,0.70,0.70,0.70,0.70,0.72,0,0,0,0,0,55.06,✗
2026-06-27,自选-sz515080,sz515080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-29,沪深300,sh510300,20744587700,-2142000000,-10.33,5.05,4.96,1.06,7.13,7291034175,14840823,-0.04,-0.04,0.09,104702083039.44,1031.49,200092908189.41,22.93,0,-7.63,0.44,-4.55,-5.54,-7.63,-7.63,-21.95,0.44,0.44,0.44,0.49,3.42,-3.03,0,554438,91.02,8.98,37.19,✗
2026-06-29,沪深300,sh510310,13868744000,-1872900000,-13.50,4.89,4.81,0.97,6.22,4117211817,8638564,0.19,0.19,0.23,67883341256.80,667.95,137426933234.62,23.23,0,-7.57,0.46,-4.45,-5.44,-7.57,-7.57,-21.79,0.46,0.46,0.46,0.46,1.58,-3.03,0,0,0,0,38.17,✗
2026-06-29,沪深300,sh510330,8762649800,-1772100000,-20.22,5.26,5.18,1.25,6.82,3059294714,5971379,0.07,0.07,0.19,46088909153.06,453.14,90331420930.59,23.28,0,-7.65,0.73,-4.47,-5.45,-7.65,-7.65,-21.03,0.51,0.73,0.73,0.73,3.03,-3.03,0,0,0,0,35.91,✗
2026-06-29,沪深300,sz159919,7650216676,-948600000,-12.40,5.26,5.18,1.21,12.56,4898054098,9553473,-0.04,-0.04,0.09,40270740582.46,393.91,93081381417.62,23.25,0,-7.55,0.29,-4.54,-5.62,-7.55,-7.55,-21.37,0.19,0.29,0.29,0.39,3.07,-3.03,0,0,0,0,36.45,✗
2026-06-29,上证50,sh510050,6468066800,-325800000,-5.04,3.06,3.08,2.77,10.17,1975462307.00,6498141,0.14,0.14,0.23,19781288694.44,196.94,66750104213.97,45.53,0,-11.34,0.27,-3.20,-7.11,-11.34,-11.34,-17.91,0.14,0.14,0.27,0.27,1.96,-2.37,0,0,0,0,72.26,✗
2026-06-29,中证500,sh510500,4266568600,-54800000,-1.28,9.08,8.97,1.29,6.81,2527056251,2843138,-0.06,-0.06,-0.01,38744282799.74,374.85,72830564772.30,6.67,0,-14.02,0.47,-4.58,-10.45,-14.02,-14.02,-28.43,0.36,0.36,0.47,0.47,3.85,-2.62,0,176268,92.24,7.76,22.73,✗
2026-06-29,中证1000,sh512100,2967217600,-68000000,-2.29,3.57,3.48,-0.23,36.37,3812477509,11045227,0.36,0.36,0.08,10584065179.20,105.57,23271942274.97,4.37,0,-13.52,0.41,-3.87,-9.45,-13.52,-13.52,-35.87,0.41,0.41,0.41,0.41,4,-2.54,0,0,0,0,12.82,✗
2026-06-29,上证180,sh510180,4513557700,-48500000,-1.07,4.16,4.16,1.94,1.18,218564693,532094,0.20,0.20,0.07,18789940705.10,187.41,21573550251.59,24.40,0,-10.27,0.64,-4.08,-7.43,-10.27,-10.27,-19.56,0.64,0.64,0.64,0.64,1.06,-2.32,0,0,0,0,42.60,✗
2026-06-29,上证380,sh530380,150705000,0,0,1.19,1.19,1.80,1.50,2570711,22003,-0.17,-0.17,-0.06,179504725.50,1.74,252602850.27,10.61,0,-12.62,0.55,-4.25,-8.54,-12.62,-12.62,-12.62,0.19,0.36,0.55,0.55,0.55,-2.44,0,0,0,0,22.44,✗
2026-06-29,深证100,sz159901,953334930,-16100000,-1.69,4.19,4.03,0.12,13.02,495138132.00,1238048,0.02,0.02,-0.05,3993615355.26,38.33,6172049623.57,42.61,0,-6.30,0.35,-6.30,-6.30,-6.30,-8.99,-28.56,0.19,0.21,0.35,0.35,0.86,-3.95,0,0,0,0,61.65,✗
2026-06-29,深证50,sz159150,86997623,0,0,1.83,1.77,0.23,8.48,12907743,73815,0.11,0.11,0.19,158935957.46,1.54,136331799.21,54,0,-7.49,0.42,-6.36,-6.36,-7.49,-8.80,-22.49,0.42,0.42,0.42,0.44,0.44,-3.56,0,0,0,0,74.68,✗
2026-06-29,中证A500,sz159338,17996086664,-279000000,-1.55,1.35,1.32,1.07,15.22,3574219329,27335494,0.02,0.02,0.22,24244327953.74,237.57,29160389016.98,20.29,0,-8.30,0.33,-4.75,-7.10,-8.30,-8.30,-14.83,0.22,0.33,0.33,0.43,0.55,-3.09,0,99101,86.17,13.83,33.64,✗
2026-06-29,中证A500,sz159339,1652086841,-12000000,-0.73,1.36,1.33,1.06,7.18,160877269,1216922,0.01,0.01,0.09,2242707886.66,22.58,2565238989.48,20.11,0,-8.01,0.98,-4.65,-7.06,-8.01,-8.01,-15.32,0.36,0.36,0.98,0.98,0.98,-3.09,0,0,0,0,33.37,✗
2026-06-29,中证A500,sz159353,2855161812,-15000000,-0.53,1.36,1.34,1.13,4.60,173262279.00,1308883,0.11,0.11,0.09,3891585549.76,38.04,4000666322.15,20.13,0,-8.44,0.83,-5.49,-7.10,-8.44,-8.44,-14.29,0.83,0.83,0.83,0.83,0.83,-3.09,0,0,0,0,33.93,✗
2026-06-29,上证指数,sh510760,2069503700,-21000000,-1.01,1.33,1.31,0.69,9.32,259909100,1999459,0.18,0.18,0.49,2755751126.92,28.09,2744481744.14,19.57,0,-9.04,0.42,-3.77,-7.47,-9.04,-9.04,-17.98,0.42,0.42,0.42,0.46,4.97,-2.26,0,0,0,0,31.61,✗
2026-06-29,中证A50,sz159591,356405682,3000000,0.84,1.41,1.40,1.82,6.74,32606425,237286,-0.01,-0.01,-0.20,501747919.12,4.91,536229854.18,55.46,0,-7.86,0.49,-4.93,-5.73,-7.86,-7.86,-16.69,0.07,0.21,0.49,0.49,1.52,0,0,0,0,0,76.60,✗
2026-06-29,国证2000,sz159628,353283250,0,0,1.55,1.50,-0.20,21.81,115097649,770660,-0.15,-0.15,-0.19,546105247.85,5.31,520208757.58,6,0,-14.71,0.60,-4.29,-10.35,-14.71,-14.71,-34.24,0.30,0.51,0.60,0.60,2.55,-2.56,0,0,0,0,11.84,✗
2026-06-29,创业板指,sz159915,10990454936,-153000000,-1.39,4.39,4.24,0.47,14.02,6487497751,15468558,0.14,0.14,0.33,48225017213.67,467.10,51269327032.20,57.09,0,-7.67,0.82,-7.67,-7.67,-7.67,-12,-33.72,0.25,0.82,0.82,0.82,6.93,-4.07,0,350568,78.83,21.17,70.07,✗
2026-06-29,创业板50,sz159949,12357785113,-195000000,-1.58,2.11,2.02,0.20,10.96,2725810719,13618299,-0.20,-0.20,0.15,26121886171.86,251.25,20720212362.14,68.69,0,-8.38,0.52,-8.38,-8.38,-8.38,-12.96,-34.93,0.52,0.52,0.52,0.54,5.71,-4.59,0,0,0,0,86.30,✗
2026-06-29,科创50,sh588000,31040668200,-162000000,-0.52,2.18,2.25,5.44,12.17,8243023470.00,37588457,-0.42,-0.42,0.13,67600367205.96,694.53,68696834867.33,55,0,-19.27,0.25,-8.73,-15.77,-19.27,-19.27,-36.48,0.16,0.16,0.25,1.05,6.22,-1.65,0,0,0,0,80.69,✗
2026-06-29,科创50,sh588080,18817628100,-33000000,-0.18,2.11,2.18,4.91,4.10,1632778310,7668470,0.09,0.09,0.13,39731539970.34,407.35,37328386788.43,55.21,0,-19.03,0.30,-8.77,-15.60,-19.03,-19.03,-36.98,0.19,0.25,0.30,1.20,4.76,-1.65,0,0,0,0,81.44,✗
2026-06-29,科创100,sh588220,3260197900,38500000,1.18,2.11,2.13,2.85,7.52,507246739,2437411,0.12,0.12,0.14,6879995628.37,69.07,8206198091.75,26.15,0,-14.84,0.61,-3.99,-8.36,-14.84,-14.84,-39.87,0.32,0.43,0.61,1,6.45,-1.97,0,0,0,0,49.34,✗
2026-06-29,中证800,sh515800,3124937200,13500000,0.43,1.40,1.38,0.51,6.02,256064284,1874266,1,1,-0.04,4386161853.92,43.06,5127834017.57,16.29,0,-8.60,1,-4.63,-6.89,-8.60,-8.60,-22.62,1,1,1,1,1,-2.91,0,0,0,0,30.36,✗
2026-06-29,MSCI中国A股,sh515770,36727300,0,0,1.53,1.50,0.95,4.12,2434527,16385,-0.59,-0.59,0.19,56317641.82,0.59,57814892.57,18.60,0,-7.89,4.56,-4.43,-6.56,-7.89,-7.89,-20.48,0.58,0.58,4.56,4.56,6.64,0,0,0,0,0,29.09,✗
2026-06-29,沪深300价值,sz159510,61128342,0,0,1.21,1.21,1.18,4.71,3434701,28804,0.13,0.13,0.13,74191468.69,0.74,78470747.01,31.09,0,-9.29,0.49,-4.95,-8.31,-9.29,-9.29,-16.71,0.13,0.46,0.49,0.59,4.93,0,0,0,0,0,47.45,✗
2026-06-29,沪深300成长,sz159656,262238451,0,0,1.38,1.36,1.87,3.40,12024037,89781,-0.05,-0.05,-0.07,362518434.66,3.59,274197296.90,43.88,0,-6.67,0.62,-6.67,-6.67,-6.67,-8.17,-30.35,0.37,0.62,0.62,1.29,1.29,-3.84,0,0,0,0,63.13,✗
2026-06-29,中证红利,sh515180,11991637000,207000000,1.73,1.32,1.30,0.31,3.95,622368103,4834339,0.36,0.36,0.17,15772600146.10,158.89,12479401241.77,17.87,0,-13.15,0.36,-10.01,-11.84,-13.15,-13.15,-15.95,0.36,0.36,0.36,0.36,0.39,-2.17,0,0,0,0,32.31,✗
2026-06-29,中证红利,sh515080,7831148900,75000000,0.96,1.45,1.44,0.49,3.88,438666530,3087045,0.30,0.30,0.17,11372394432.58,114.39,8907977722.74,17.80,0,-13.50,0.30,-10.01,-12.01,-13.50,-13.50,-15.82,0.30,0.30,0.30,0.30,0.45,-2.17,0,0,0,0,32.19,✗
2026-06-29,红利低波,sh563020,10431910000,104000000,1,1.08,1.08,0.56,2.78,314831206,2940564,0.21,0.21,0.08,11254987699,114.64,7528097279.38,24.95,0,-10.93,0.37,-8.50,-10.33,-10.93,-13.23,-14.70,0.37,0.37,0.37,0.37,0.66,0,0,0,0,0,47.15,✗
2026-06-29,半导体,sh512480,8581003600,196000000,2.28,2.77,2.91,5.90,11.10,2716879760.00,9640373,-0.23,-0.23,0.13,23734197857.24,252.70,19978484676.90,46.19,0,-19.90,0.55,-9.03,-15.03,-19.90,-19.90,-37.24,0.43,0.43,0.55,0.61,0.61,0,0,0,0,0,65.86,✗
2026-06-29,半导体设备,sz159558,3069854641,125000000,4.07,3.99,4.52,8.97,19.19,2575657779,5981478,0.21,0.21,0.13,12248413032.13,140.85,4873179894.69,64.72,0,-19.70,0.59,-6.14,-15.34,-19.70,-19.70,-25.05,0.48,0.48,0.59,1.03,2.36,0,0,0,0,0,87.94,✗
2026-06-29,芯片,sz159995,10471763006,149800000,1.43,3.16,3.30,5.47,7.77,2665297677.00,8352771,0.25,0.25,0.13,33126375093.18,354.41,23087719346.45,68.87,0,-21.71,0.66,-9.37,-15.91,-21.71,-21.71,-34.41,0.66,0.66,0.66,0.66,0.86,-1.12,0,0,0,0,89.80,✗
2026-06-29,人工智能,sz159819,10883229669,-112000000,-1.03,2.18,2.11,1.40,3.47,795382627.00,3804324,0.08,0.08,0.13,23698232604.25,230.91,22190048024.58,57.30,0,-15.85,0.73,-9.18,-9.93,-15.85,-15.85,-38.63,0.09,0.24,0.73,0.89,1.79,0,0,0,0,0,81.78,✗
2026-06-29,新能源,sh516270,317909000,-1500000,-0.47,0.71,0.69,0.87,3.37,7325216,106699,0.16,0.16,0.01,225874344.50,2.20,288957127.77,55.35,0,-14.10,0.51,-10.31,-14.10,-14.10,-14.10,-43.63,0.38,0.38,0.51,1.22,2.10,-3.34,0,0,0,0,77.15,✗
2026-06-29,新能源车,sh515700,630510200,2000000,0.32,2.53,2.40,1.26,6.20,93017421,391415,0.12,0.12,0.23,1592227408.06,15.17,1870514535.22,53.94,0,-19.62,0.20,-10.02,-19.62,-19.62,-19.62,-42.61,0.19,0.20,0.20,0.25,1.72,0,0,0,0,0,73.84,✗
2026-06-29,新能源电池,sz159071,171911738,-20000000,-11.63,1.04,1.00,1.31,9.90,15166000,152345,-0.15,-0.15,-0.07,178186516.44,1.55,0,0,0,-7.04,-0.03,-7.04,-7.04,-7.04,-7.04,-7.04,-0.03,-0.03,-0.03,-0.03,-0.03,-4.12,0,0,0,0,79.68,✗
2026-06-29,锂电池,sz159840,2154574851,-8000000,-0.37,0.90,0.86,0.94,6.83,125305455,1468622,-0.07,-0.07,0.15,1945796547.94,18.52,1532680631.97,67.16,0,-17.98,0.41,-9.45,-17.98,-17.98,-17.98,-42.79,0.41,0.41,0.41,1.11,1.57,-5.63,0,0,0,0,87.62,✗
2026-06-29,电池,sz159175,395270382,27000000,6.83,1.12,1.07,1.23,6.14,29608234.00,278395,0.15,0.15,0.17,441517016.69,4.87,0,0,0,-14.80,0.33,-9.16,-14.80,-14.80,-14.80,-14.80,0.31,0.33,0.33,0.33,0.33,0,0,0,0,0,72.11,✗
2026-06-29,医药,sh512010,49520694900,108000000,0.22,0.34,0.36,6.27,6.43,1110491357,31852721,0.15,0.15,0.18,16886556960.90,176.45,17250088312.12,74.35,0,-21.95,0.58,-6.98,-15.12,-21.95,-29.82,-31.47,0.58,0.58,0.58,0.58,1.27,-1.89,0,0,0,0,99.27,✗
2026-06-29,医疗,sh512170,84677820500,-210000000,-0.25,0.30,0.31,5.07,4,1028208823,33834486,0.10,0.10,0.09,25615040701.25,263.24,28087072044.19,51.18,0,-25.38,0.50,-7.62,-14.66,-25.38,-27.61,-37.73,0.50,0.50,0.50,0.50,0.91,-2.55,0,0,0,0,78.52,✗
2026-06-29,医疗器械,sz159883,9312037843,-32000000,-0.34,0.42,0.42,3.48,2.97,113105062,2768852,0.12,0.12,-0.21,3884982188.10,38.84,5584787734.12,43.96,0,-27.44,0.92,-12.61,-18.62,-27.44,-29.23,-33.99,0.24,0.24,0.92,0.92,0.92,0,0,0,0,0,63.73,✗
2026-06-29,创新药,sh516080,3162554800,46000000,1.45,0.62,0.65,8.35,13.44,271521791,4292207,-0.05,-0.05,0.02,1952877589,20.73,1253576569.12,46.05,0,-21.94,0.55,-7.72,-18.55,-21.94,-28.95,-33.09,0.49,0.50,0.55,0.98,0.98,0,0,0,0,0,71.02,✗
2026-06-29,生物医药,sz159859,12850640054,-12600000,-0.10,0.34,0.36,8.04,8.46,386462629,10914461,-0.21,-0.21,0.05,4432185754.62,46.84,4026778974.38,55.91,0,-24.17,0.73,-8.31,-20.40,-24.17,-30.89,-40.89,0.73,0.73,0.73,0.73,0.73,-2.63,0,0,0,0,83.72,✗
2026-06-29,疫苗,sh562860,348895000,-2000000,-0.57,0.61,0.62,7.40,4.67,9840398,163007,0.07,0.07,-0.07,211604817.50,2.18,226110325.53,44.57,0,-22.96,0.79,-8.70,-20.85,-22.96,-27.78,-41.42,0.27,0.79,0.79,0.79,1.81,0,0,0,0,0,72.22,✗
2026-06-29,中药,sz159647,1561461752,-2000000,-0.13,0.82,0.84,4.76,2.23,28543557,348149,0.06,0.06,0.15,1278993321.06,13.07,1447691046.14,54.70,0,-20.18,0.20,-10.22,-16.42,-20.18,-25.67,-32.35,0.07,0.20,0.20,0.50,1.86,0,0,0,0,0,82.60,✗
2026-06-29,军工,sh512660,5373080000,-28000000,-0.52,1.26,1.23,-0.64,4.21,277583834,2252892,0.10,0.10,0.09,6776528496,65.98,9420670450.98,35.31,0,-27.53,1.66,-5.06,-18.08,-27.53,-27.53,-36.16,0.28,0.28,1.66,1.66,1.66,-1.68,0,0,0,0,57.16,✗
2026-06-29,国防,sh512670,1930652600,-17000000,-0.88,0.85,0.83,-0.72,4.43,71746660,860703,-0.24,-0.24,-0.24,1640475514.22,16.18,2835088214.48,42.11,0,-26.13,1.31,-4.89,-16.89,-26.13,-26.13,-40.17,0.27,0.27,1.31,1.31,1.31,-1.26,0,0,0,0,66.19,✗
2026-06-29,航空航天,sz159227,4390911199,-30000000,-0.68,1.10,1.08,-1.56,5.33,248202660,2310831,0.06,0.06,0.06,4809365036.26,46.68,3841430871.90,52,0,-35.02,1.66,-4.96,-21.25,-35.02,-35.02,-35.02,0.79,0.79,1.66,1.66,1.66,0,0,0,0,0,69.54,✗
2026-06-29,机器人,sh562500,15499187300,-16500000,-0.11,1.14,1.09,-0.64,4.72,792470670,7318866,-0.08,-0.08,0.07,17679922953.11,169.12,21009224573.29,54.42,0,-19.56,0.35,-7.80,-10.61,-19.56,-19.56,-38.06,0.35,0.35,0.35,0.40,3.64,0,0,0,0,0,75.25,✗
2026-06-29,工业母机,sz159667,3552050718,30000000,0.84,0.91,0.87,-0.91,10.96,336840918,3872550,0.06,0.06,0.01,3248350381.61,30.75,1513709679.85,61.55,0,-17.04,0.86,-4.46,-10.13,-17.04,-17.04,-34.53,0.64,0.64,0.86,0.86,2.31,0,0,0,0,0,81.82,✗
2026-06-29,高端装备,sh516320,80589300,0,0,1.06,1.02,0.29,12.53,10642657,104741,-0.08,-0.08,-0.12,85070065.08,0.86,80447979.03,35.47,0,-13.59,0.91,-7.92,-13.59,-13.59,-13.59,-32.88,0.52,0.52,0.91,0.91,0.91,0,0,0,0,0,51.64,✗
2026-06-29,工业互联,sz159013,45578881,-2000000,-4.39,1.22,1.18,1.55,8.45,4382824,37691,-0.02,-0.02,-0.17,55483171.84,0.53,0,0,0,-8.62,0.25,-5.91,-8.62,-8.62,-8.62,-8.62,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,71.49,✗
2026-06-29,证券,sh512880,50005291500,-177000000,-0.35,1.15,1.12,1.45,5.40,3122161250,27885154,0.09,0.09,0.16,57411075171.15,580.06,51668041980.19,59.29,0,-22.16,0.28,-3.66,-9.17,-22.16,-25.96,-30.35,0.28,0.28,0.28,0.28,0.96,-3.88,0,0,0,0,77.42,✗
2026-06-29,证券保险,sh512070,17189479700,32000000,0.19,0.80,0.79,1.95,4.96,672521798,8587260,0.12,0.12,0.12,13782524823.46,136.01,15130573880.19,78.12,0,-25.35,0.33,-4.81,-9.62,-25.35,-25.35,-26.62,0.27,0.33,0.33,0.33,2.49,0,0,0,0,0,94.49,✗
2026-06-29,银行,sh512800,15264879900,-93600000,-0.61,0.75,0.75,0.54,8,905429732.00,12165723,-0.05,-0.05,0.05,11491401588.72,114.06,11987691884.32,63.68,0,-9.58,0.26,-8.35,-8.35,-9.58,-17.66,-17.66,0.20,0.22,0.26,0.38,2.45,-0.93,0,0,0,0,86.68,✗
2026-06-29,金融科技,sz159299,697472981,5000000,0.72,0.74,0.68,-1.30,5.02,24080568,349181,-0.26,-0.26,0.07,513828345.10,4.76,185261356.91,50.64,0,-36.77,0.86,-13.12,-21.85,-36.77,-37.30,-37.30,0.63,0.86,0.86,0.86,0.86,0,0,0,0,0,72.50,✗
2026-06-29,消费,sz159928,23460629040,-102000000,-0.43,0.61,0.62,3.15,2.89,414898778,6773449,-0.17,-0.17,-0.04,14303945525.69,145.60,20120125213.07,67.78,0,-25.46,0.53,-12.74,-20.34,-25.46,-32.25,-39.70,0.28,0.28,0.53,0.53,3.89,-1.22,0,0,0,0,86.27,✗
2026-06-29,消费50,sh515650,3107184000,-10000000,-0.32,0.96,0.98,2.72,1.96,58434991,603996,0.03,0.03,-0.05,2981032329.60,30.17,3514679885.14,75.02,0,-21.01,0.69,-9.31,-15.19,-21.01,-23.29,-28.94,0.29,0.29,0.69,0.69,3.48,0,0,0,0,0,87.86,✗
2026-06-29,消费电子,sz159732,3031447904,129000000,4.26,1.88,1.84,0.38,18.92,1093696687,6010295,-0.05,-0.05,0.11,5700031493.89,58.53,1638151785.75,52.12,0,-13.22,0.64,-8.86,-9.02,-13.22,-18.03,-27.84,0.63,0.64,0.64,1.42,1.42,-2.42,0,0,0,0,79.94,✗
2026-06-29,食品,sz159151,134251063,0,0,0.88,0.87,0.93,12.14,13921632,163035,0.06,0.06,0.01,118315461.82,1.16,120204820.97,51.21,0,-14.88,0.56,-7.84,-14.03,-14.88,-14.88,-14.88,0.31,0.31,0.56,0.56,0.56,0,0,0,0,0,68.45,✗
2026-06-29,食品饮料,sh516900,367229000,0,0,0.47,0.47,1.74,7.71,13013305,283245,0.04,0.04,0.04,173038304.80,1.72,188112970.69,71.01,0,-23.55,1.55,-10.83,-17.09,-23.55,-28.53,-42.16,0.26,0.33,1.55,1.55,4.87,-2.55,0,0,0,0,85.64,✗
2026-06-29,酒,sh512690,34352350200,-381600000,-1.11,0.40,0.40,1.80,6.60,881499470,22563494,0.21,0.21,0.21,13617271619.28,134.97,17561075412.63,78.27,0,-31.69,0.96,-15.10,-22.24,-31.69,-38.61,-54.46,0.36,0.36,0.96,0.96,3.15,-2.73,0,0,0,0,96.81,✗
2026-06-29,家电,sz159996,466554846,-12000000,-2.57,1.44,1.43,1.27,14.53,98948694,695331,0.28,0.28,-0.05,670532624.67,6.85,1187801574.28,70.66,0,-14.73,0.38,-5.67,-10.17,-14.73,-14.73,-21.50,0.38,0.38,0.55,0.97,1.26,0,0,0,0,0,84.51,✗
2026-06-29,旅游,sz159766,5358140963,-75000000,-1.40,0.56,0.55,0,5.66,164204767,3015486,0,0,0.07,3023063131.32,29.35,5735667142.59,59.80,0,-34.17,0.52,-10.70,-21.40,-34.17,-34.17,-42.66,0.24,0.52,0.52,0.87,1.85,0,0,0,0,0,77.13,✗
2026-06-29,游戏,sz159869,6928082127,34000000,0.49,1.09,1.09,2.35,9.40,718758346,6617961,-0.19,-0.19,0.13,7575857805.87,76.84,8598970409.75,74.86,0,-38.59,0.97,-10.31,-22.84,-38.59,-38.59,-52.40,0.48,0.48,0.97,0.97,4.24,0,0,0,0,0,92.38,✗
2026-06-29,影视,sh516620,170767500,-1000000,-0.59,0.83,0.81,0.99,17.31,23434493.00,291253,0.10,0.10,0.07,141754101.75,1.37,262922161.03,57.05,0,-42.38,3.10,-15.97,-23.77,-42.38,-42.38,-42.38,0.22,0.30,3.10,3.10,3.10,0,0,0,0,0,90.97,✗
2026-06-29,传媒,sh512980,4417424400,-31500000,-0.71,0.82,0.81,0.88,4.62,160943026,1995449,-0.19,-0.19,0.02,3643049902.68,34.84,5254914186.55,52.92,0,-39.56,1.88,-14.36,-23.83,-39.56,-39.56,-39.56,0.38,0.71,1.88,1.88,1.88,-2.98,0,0,0,0,74.30,✗
2026-06-29,教育,sh513360,659713900,1500000,0.23,0.43,0.41,1.72,16.26,44557606.00,1075070,-2.09,-2.09,-2.09,280444378.89,2.74,299398853.18,67.60,0,-31.20,5.32,-13.92,-21.24,-31.20,-31.20,-38.75,4.79,4.79,5.32,5.32,15.94,0,0,0,0,0,89.36,✓
2026-06-29,通信,sh515880,28235887000,231000000,0.82,1.88,1.72,-2.39,15.24,8224376558.00,48216518,-0.02,-0.02,0.13,53199234696.70,542.54,14552408429.04,68.49,0,-8.24,0.73,-7.69,-7.69,-8.24,-18.34,-34.71,0.59,0.59,0.73,0.75,3.30,0,0,0,0,0,90.13,✗
